rank,geek_rating,game_id
553,6.89921,153938
554,6.89925,284435
555,6.89927,292375
556,6.8984,345584
557,6.8971,58421
558,6.89621,181530
559,6.89519,232043
560,6.8943,183251
561,6.89375,42052
562,6.89383,265402
563,6.89342,84419
564,6.89252,170561
565,6.89082,22827
566,6.89097,475
567,6.88945,34119
568,6.88965,128780
569,6.88826,28023
570,6.88634,27746
571,6.8862,117959
572,6.88573,133038
573,6.88543,151022
574,6.88006,503
575,6.87945,283393
576,6.87859,15363
577,6.87794,248490
578,6.87781,2346
579,6.87603,192836
580,6.8746,141572
581,6.87368,159508
582,6.87198,4390
583,6.87141,172308
584,6.86819,338834
585,6.86672,350316
586,6.86602,318182
587,6.86568,264055
588,6.86539,42215
589,6.86603,345972
590,6.86399,280794
591,6.86218,216734
592,6.86119,130960
593,6.86083,39351
594,6.85966,155703
595,6.85628,9625
596,6.85477,193949
597,6.85345,269511
598,6.85316,39938
599,6.85313,356033
600,6.85267,205359
601,6.85231,270673
602,6.85217,160010
603,6.85205,140603
604,6.85135,3685
605,6.85098,131357
606,6.85088,266830
607,6.84834,170624
608,6.84871,6472
609,6.84782,135219
610,6.84614,42776
611,6.84551,340466
612,6.84572,212445
613,6.84515,266121
614,6.84514,218603
615,6.84396,316412
616,6.84553,356123
617,6.83991,143519
618,6.83964,113924
619,6.83915,30869
620,6.8405,374173
621,6.83945,286751
622,6.83704,111799
623,6.83684,169255
624,6.83667,328565
625,6.83597,332686
626,6.83311,183562
627,6.83029,5782
628,6.83116,325635
629,6.82951,242705
630,6.82901,432
631,6.82467,224710
632,6.82459,190082
633,6.82412,10547
634,6.8238,699
635,6.82349,174785
636,6.82332,37904
637,6.82287,119432
638,6.82266,46
639,6.8217,355093
640,6.82179,198953
641,6.82103,24508
642,6.82089,1353
643,6.81863,244115
644,6.81834,163166
645,6.81752,257501
646,6.81702,293296
647,6.81592,209778
648,6.81462,1513
649,6.8144,121408
650,6.81287,13004
651,6.81273,357563
652,6.81005,296912
653,6.8097,171499
654,6.80859,180511
655,6.80943,308119
656,6.80708,107529
657,6.80549,3201
658,6.80808,350933
659,6.80505,552
660,6.80416,21763
661,6.80342,258036
662,6.80156,50750
663,6.8007,58281
664,6.80011,318009
665,6.79861,100423
666,6.79731,271518
667,6.79567,73171
668,6.79423,30380
669,6.79078,135779
670,6.788,300300
671,6.78848,70512
672,6.78841,88
673,6.78806,153016
674,6.7877,113294
675,6.78797,336794
676,6.78714,121288
677,6.78551,233247
678,6.78507,2398
679,6.78462,203416
680,6.78445,150997
681,6.7834,126792
682,6.78354,163839
683,6.78285,134726
684,6.78243,193558
685,6.7822,307002
686,6.78157,213893
687,6.78165,132018
688,6.78108,306040
689,6.78056,2955
690,6.78012,242639
691,6.77944,231581
692,6.77913,154825
693,6.77792,304051
694,6.77766,87890
695,6.77705,123540
696,6.77721,284760
697,6.77622,69789
698,6.77669,244114
699,6.77576,65532
700,6.77571,20963
701,6.77428,283864
702,6.77417,160495
703,6.77383,29603
704,6.77317,283863
705,6.77254,173064
706,6.7717,146278
707,6.77114,165401
708,6.77057,256999
709,6.76939,168584
710,6.76849,218074
711,6.76811,270970
712,6.76769,155624
713,6.76674,311988
714,6.76513,296237
715,6.76548,7717
716,6.76511,116998
717,6.76479,156336
718,6.76496,298383
719,6.76302,301255
720,6.76355,226320
721,6.763,162007
722,6.76286,214880
723,6.76244,167400
724,6.76163,71721
725,6.76153,232219
726,6.76149,281442
727,6.76032,183840
728,6.75964,72321
729,6.75936,181521
730,6.75934,143741
731,6.75872,15364
732,6.75777,273330
733,6.75651,73761
734,6.75609,249381
735,6.75523,204472
736,6.75418,9823
737,6.75412,242574
738,6.754,346965
739,6.75152,3307
740,6.75097,22345
741,6.74945,241724
742,6.74811,483
743,6.74739,55600
744,6.74441,328866
745,6.74649,20100
746,6.74596,31563
747,6.74571,143515
748,6.74573,168435
749,6.74505,349067
750,6.74439,280480
751,6.74408,256382
752,6.74342,279613
753,6.74337,214887
754,6.74258,300877
755,6.74142,68425
756,6.74066,321608
757,6.74032,180593
758,6.73986,255692
759,6.73837,202670
760,6.73664,173442
761,6.73598,244228
762,6.736,21882
763,6.73506,220517
764,6.73446,11825
765,6.73372,201825
766,6.73128,220520
767,6.73109,47185
768,6.73105,218333
769,6.73063,192457
770,6.73043,200147
771,6.729,156943
772,6.7275,43528
773,6.72773,284777
774,6.72633,41
775,6.72607,2163
776,6.7259,162286
777,6.7248,326494
778,6.72469,169654
779,6.72378,179803
780,6.72308,2453
781,6.72293,158435
782,6.72327,586
783,6.72197,244608
784,6.72055,170416
785,6.72065,256570
786,6.72009,40628
787,6.71997,36235
788,6.71932,230244
789,6.71775,328479
790,6.71745,204516
791,6.71715,137988
792,6.716,203417
793,6.71566,237179
794,6.71588,251678
795,6.71478,306881
796,6.71187,45
797,6.71094,171273
798,6.71101,198830
799,6.71051,307305
800,6.70958,51
801,6.7088,131287
802,6.70819,160499
803,6.70734,218121
804,6.70604,276498
805,6.70536,26997
806,6.70524,91872
807,6.70478,181687
808,6.70472,110277
809,6.70433,179172
810,6.70342,252153
811,6.70248,1035
812,6.70209,217780
813,6.70299,348450
814,6.70052,12002
815,6.69987,161417
816,6.69921,337765
817,6.69913,218479
818,6.69788,346703
819,6.69774,191051
820,6.69651,197443
821,6.69612,156566
822,6.69519,194879
823,6.6948,30957
824,6.69472,15512
825,6.69354,79127
826,6.69156,238799
827,6.69168,117915
828,6.6912,30645
829,6.6896,175117
830,6.68966,179275
831,6.68894,41002
832,6.68936,176165
833,6.68808,38996
834,6.6875,163602
835,6.68648,1465
836,6.6862,12962
837,6.68606,28181
838,6.68478,234671
839,6.68488,177590
840,6.68406,145659
841,6.68446,227460
842,6.68463,299047
843,6.68314,275467
844,6.68352,16747
845,6.6829,528
846,6.68285,244331
847,6.68263,103886
848,6.68159,148729
849,6.68104,266164
850,6.68108,361545
851,6.68056,24800
852,6.68017,8125
853,6.68045,254386
854,6.6791,12891
855,6.67871,262941
856,6.67842,122298
857,6.67826,256788
858,6.67832,214029
859,6.67827,228328
860,6.67761,18098
861,6.67543,277700
862,6.67535,158889
863,6.67355,285984
864,6.67273,137269
865,6.67048,119788
866,6.66973,12902
867,6.66942,65244
868,6.66938,253499
869,6.66837,234477
870,6.66782,216459
871,6.66805,91514
872,6.66745,166384
873,6.66698,264052
874,6.66499,113997
875,6.6636,56692
876,6.66359,94
877,6.66325,26990
878,6.66321,148575
879,6.66124,272739
880,6.66158,155362
881,6.66137,244992
882,6.66113,129948
883,6.66168,318560
884,6.6609,53953
885,6.65959,195137
886,6.65921,37380
887,6.66003,299684
888,6.65906,35570
889,6.65737,1041
890,6.65619,219215
891,6.65572,131260
892,6.65522,139898
893,6.6546,154458
894,6.65496,329465
895,6.65452,29368
896,6.65398,177678
897,6.65346,173
898,6.65362,291845
899,6.65554,295895
900,6.65262,2093
901,6.65175,98229
902,6.65149,223953
903,6.65003,315610
904,6.64869,198740
905,6.64686,245643
906,6.64608,267319
907,6.64637,196526
908,6.64516,248065
909,6.64693,329551
910,6.64529,239472
911,6.64373,1345
912,6.64291,132028
913,6.64288,82421
914,6.64254,317457
915,6.64166,41066
916,6.64156,2181
917,6.64143,238992
918,6.6414,239464
919,6.64141,26566
920,6.64105,270314
921,6.64116,224597
922,6.64101,9440
923,6.64039,904
924,6.6413,335764
925,6.64005,148319
926,6.63865,160851
927,6.63847,108906
928,6.63725,294612
929,6.63637,316546
930,6.63542,231218
931,6.63488,172047
932,6.63503,195560
933,6.6342,235488
934,6.63384,272738
935,6.63361,202408
936,6.63337,156689
937,6.63306,281655
938,6.63192,13642
939,6.63093,284818
940,6.63073,59946
941,6.63089,197405
942,6.62962,98351
943,6.62932,27976
944,6.62804,331787
945,6.62801,151004
946,6.62736,8051
947,6.62635,210296
948,6.62586,66356
949,6.62557,201921
950,6.62554,25669
951,6.62559,27588
952,6.62486,38054
953,6.62362,491
954,6.62291,199966
955,6.62291,240
956,6.62243,193214
957,6.62117,245487
958,6.62113,242804
959,6.62097,207830
960,6.62084,147151
961,6.6205,191977
962,6.62015,108784
963,6.62,203427
964,6.61915,82420
965,6.61944,298065
966,6.61812,112
967,6.61817,52461
968,6.61658,65901
969,6.61649,233262
970,6.61673,249277
971,6.6162,106217
972,6.61654,334065
973,6.61493,125678
974,6.6126,212402
975,6.60866,271601
976,6.60672,154086
977,6.60454,228504
978,6.60338,169124
979,6.60114,291508
980,6.60229,295564
981,6.59678,353288
982,6.5967,370913
983,6.5959,195314
984,6.59519,351040
985,6.59338,66056
986,6.59338,227515
987,6.59267,15817
988,6.59273,554
989,6.59113,19600
990,6.59107,66505
991,6.58961,171669
992,6.58944,182340
993,6.58843,95064
994,6.58845,347703
995,6.58765,224
996,6.587,180680
997,6.58483,281466
998,6.58441,174570
999,6.58392,244654
1000,6.58331,218509
1001,6.58457,254708
1002,6.58334,157403
1003,6.58253,161882
1004,6.58247,1382
1005,6.58233,204027
1006,6.58216,242684
1007,6.58197,178336
1008,6.58155,290484
1009,6.58147,359438
1010,6.58154,270971
1011,6.58153,939
1012,6.58147,164949
1013,6.58102,230080
1014,6.58062,72287
1015,6.58056,279254
1016,6.57876,276894
1017,6.57866,207243
1018,6.57812,200077
1019,6.57783,8203
1020,6.57783,318553
1021,6.57703,200954
1022,6.57642,141517
1023,6.57547,11971
1024,6.57521,207691
1025,6.57513,104710
1026,6.57448,150999
1027,6.57442,241266
1028,6.57429,229892
1029,6.57357,168917
1030,6.5735,177524
1031,6.57274,253284
1032,6.57225,75449
1033,6.57194,69779
1034,6.57193,163154
1035,6.57165,156776
1036,6.57236,172931
1037,6.57101,40793
1038,6.57067,158275
1039,6.57044,191300
1040,6.5705,270239
1041,6.56982,131646
1042,6.56945,161866
1043,6.56848,185589
1044,6.56766,127518
1045,6.56768,157809
1046,6.56701,165838
1047,6.56599,300905
1048,6.56546,217449
1049,6.56471,217861
1050,6.56408,300217
1051,6.5631,72225
1052,6.56266,338760
1053,6.56236,823
1054,6.56027,208024
1055,6.55866,194517
1056,6.55827,299960
1057,6.5567,256589
1058,6.55639,191231
1059,6.55577,35497
1060,6.55747,359609
1061,6.55541,23540
1062,6.55532,130176
1063,6.55415,104363
1064,6.55415,25568
1065,6.55373,153065
1066,6.55382,223770
1067,6.55351,681
1068,6.55337,314503
1069,6.55185,176371
1070,6.55147,171233
1071,6.55034,6830
1072,6.55097,338957
1073,6.55032,136991
1074,6.55011,1822
1075,6.54961,160018
1076,6.54817,245476
1077,6.54779,146312
1078,6.54794,198454
1079,6.54714,134352
1080,6.54631,21523
1081,6.54606,22825
1082,6.54465,223750
1083,6.54471,60
1084,6.54437,85897
1085,6.54411,194880
1086,6.54319,35052
1087,6.5432,122522
1088,6.54172,45986
1089,6.54133,97903
1090,6.54121,1301
1091,6.54112,16992
1092,6.54054,55427
1093,6.54016,233571
1094,6.54115,306481
1095,6.53931,91536
1096,6.53814,299169
1097,6.53738,1608
1098,6.53545,222514
1099,6.53423,221
1100,6.53353,18100
1101,6.53349,261114
1102,6.53292,228855
1103,6.53208,230933
1104,6.53203,300327
1105,6.53116,181796
1106,6.53033,252526
1107,6.52978,145639
1108,6.52907,309630
1109,6.52884,142326
1110,6.52822,37628
1111,6.52717,287084
1112,6.52716,175199
1113,6.5269,24068
1114,6.52584,89409
1115,6.52594,17329
1116,6.52405,229265
1117,6.52371,276042
1118,6.52318,176544
1119,6.52275,551
1120,6.52279,297129
1121,6.52226,152162
1122,6.52106,135382
1123,6.52106,206051
1124,6.51849,271529
1125,6.5185,318983
1126,6.51794,37836
1127,6.51694,141423
1128,6.51709,159473
1129,6.51694,145371
1130,6.51625,205597
1131,6.51552,163642
1132,6.51496,164265
1133,6.51474,234669
1134,6.51458,71671
1135,6.51459,241590
1136,6.51424,327
1137,6.51443,67492
1138,6.51426,206931
1139,6.51381,5737
1140,6.51407,183571
1141,6.51464,346501
1142,6.51154,207336
1143,6.5107,273477
1144,6.51059,271869
1145,6.5099,251412
1146,6.50933,216092
1147,6.50909,278
1148,6.50782,1634
1149,6.50746,244049
1150,6.50724,91080
1151,6.50595,156091
1152,6.50602,94246
1153,6.50569,183880
1154,6.50556,104020
1155,6.5055,129736
1156,6.5074,353545
1157,6.5036,833
1158,6.50277,95103
1159,6.50253,44163
1160,6.50273,295607
1161,6.50232,305682
1162,6.50197,293889
1163,6.50189,197070
1164,6.50189,124
1165,6.50111,143884
1166,6.50062,301767
1167,6.50054,68264
1168,6.49974,173090
1169,6.49986,232918
1170,6.49776,128721
1171,6.49835,221318
1172,6.49774,154246
1173,6.49643,27364
1174,6.49731,340041
1175,6.49576,182694
1176,6.49558,354
1177,6.49559,184151
1178,6.49506,8989
1179,6.49443,213266
1180,6.49205,257518
1181,6.49217,140933
1182,6.49156,121410
1183,6.49148,195162
1184,6.49114,34084
1185,6.48859,226520
1186,6.48813,342848
1187,6.48782,329845
1188,6.48755,151007
1189,6.48749,8045
1190,6.48716,244536
1191,6.4871,137297
1192,6.4872,82168
1193,6.48484,105
1194,6.48438,17396
1195,6.48396,13823
1196,6.48306,137649
1197,6.4828,187377
1198,6.482,171879
1199,6.48007,343562
1200,6.4798,173101
1201,6.4797,22141
1202,6.47921,1115
1203,6.47833,300753
1204,6.47784,256606
1205,6.4778,527
1206,6.47681,121297
1207,6.47631,281194
1208,6.47419,180899
1209,6.47448,230085
1210,6.47361,233961
1211,6.47152,126100
1212,6.47128,152470
1213,6.47105,30381
1214,6.47097,43443
1215,6.47076,102548
1216,6.47028,174660
1217,6.46951,192074
1218,6.46943,16395
1219,6.46943,204836
1220,6.46919,123955
1221,6.4687,35815
1222,6.46863,253608
1223,6.46837,325022
1224,6.46746,91873
1225,6.46704,247236
1226,6.46666,42910
1227,6.46662,159504
1228,6.46628,302098
1229,6.46544,147303
1230,6.46465,271319
1231,6.46352,66837
1232,6.46243,282954
1233,6.46253,50768
1234,6.46187,25643
1235,6.46199,240855
1236,6.46149,154386
1237,6.46121,242722
1238,6.46089,19100
1239,6.46083,299317
1240,6.46003,226518
1241,6.45991,218421
1242,6.45906,104347
1243,6.45804,164338
1244,6.45668,177802
1245,6.45644,188547
1246,6.45496,238638
1247,6.45431,12995
1248,6.45417,42452
1249,6.45416,39953
1250,6.45394,284936
1251,6.45371,855
1252,6.45361,165986
1253,6.4535,269595
1254,6.45312,38159
1255,6.45287,228660
1256,6.45251,160610
1257,6.45212,202583
1258,6.45238,1540
1259,6.45222,18258
1260,6.45195,149155
1261,6.45166,268201
1262,6.45028,223855
1263,6.451,10
1264,6.45081,41916
1265,6.45036,25821
1266,6.45093,252752
1267,6.44907,113873
1268,6.44903,245422
1269,6.44864,131014
1270,6.44754,327711
1271,6.447,157526
1272,6.44725,332386
1273,6.44673,191876
1274,6.44625,134253
1275,6.44594,4099
1276,6.44578,165872
1277,6.44472,302524
1278,6.44406,191597
1279,6.44288,1261
1280,6.44259,157001
1281,6.4415,83195
1282,6.44106,230
1283,6.44089,132372
1284,6.4411,85256
1285,6.44078,243759
1286,6.44069,16986
1287,6.44068,183006
1288,6.44062,257614
1289,6.4397,328908
1290,6.44001,302388
1291,6.43952,2507
1292,6.43863,23094
1293,6.43884,1159
1294,6.4388,119591
1295,6.43821,61692
1296,6.43808,288169
1297,6.43772,314088
1298,6.43651,284108
1299,6.4353,310448
1300,6.43316,9220
1301,6.43312,111124
1302,6.43278,159503
1303,6.43275,826
1304,6.4326,224821
1305,6.43223,246761
1306,6.43142,219100
1307,6.43114,231484
1308,6.42978,264982
1309,6.42964,2842
1310,6.42966,143405
1311,6.42957,175324
1312,6.42823,60435
1313,6.42758,205716
1314,6.42751,7805
1315,6.4275,57390
1316,6.42744,202077
1317,6.42618,303553
1318,6.42237,370591
1319,6.42048,272453
1320,6.41931,296345
1321,6.41828,297978
1322,6.41799,332290
1323,6.41769,298371
1324,6.41719,255674
1325,6.41678,12495
1326,6.41642,163474
1327,6.41657,232988
1328,6.41579,53093
1329,6.41567,212516
1330,6.41546,206803
1331,6.41519,9203
1332,6.41472,301257
1333,6.41385,117985
1334,6.41332,38823
1335,6.41197,2338
1336,6.41141,219101
1337,6.41148,268620
1338,6.41106,326945
1339,6.411,217085
1340,6.41044,291859
1341,6.41053,215841
1342,6.41008,272380
1343,6.40977,30618
1344,6.4099,362452
1345,6.40902,106
1346,6.40891,15126
1347,6.40819,312267
1348,6.40805,233020
1349,6.40846,103
1350,6.40759,1897
1351,6.40827,229491
1352,6.40677,134453
1353,6.40634,204505
1354,6.40569,200853
1355,6.40491,150312
1356,6.40388,394
1357,6.40388,199383
1358,6.40361,21441
1359,6.40321,199
1360,6.40391,340677
1361,6.40291,10640
1362,6.40279,180040
1363,6.40259,172385
1364,6.40224,127024
1365,6.40208,257769
1366,6.40182,105037
1367,6.40167,63268
1368,6.40191,295293
